timestamp,p1,p2,p3,p4
14878,13.377209,12.8728895,7.509186,6.4364448
14879,13.377209,12.8728895,7.509186,6.4364448
14891,13.377209,12.8728895,7.509186,6.4364448
14902,13.377209,12.8728895,7.509186,6.4364448
14913,13.377209,12.8728895,7.509186,6.4364448
14929,13.377209,12.8728895,7.509186,6.4364448
14931,13.377209,12.8728895,7.509186,6.4364448
14949,13.377209,12.8728895,7.509186,6.4364448
14950,13.377209,12.8728895,7.509186,6.4364448
14960,13.377209,12.8728895,7.509186,6.4364448
14971,13.377209,12.8728895,7.509186,6.4364448
14984,13.377209,12.8728895,7.509186,6.4364448
15006,13.377209,12.8728895,7.509186,6.4364448
15009,13.377209,12.8728895,7.509186,6.4364448
15019,13.377209,12.8728895,7.509186,6.4364448
15021,13.377209,12.8728895,7.509186,6.4364448
15029,13.377209,12.8728895,7.509186,6.4364448
15043,13.377209,12.8728895,7.509186,6.4364448
15053,13.377209,12.8728895,7.509186,6.4364448
15065,13.377209,12.8728895,7.509186,6.4364448
15076,13.377209,12.8728895,7.509186,6.4364448
15088,13.377209,12.8728895,7.509186,6.4364448
15099,13.377209,12.8728895,7.509186,6.4364448
15104,13.377209,12.8728895,7.509186,6.4364448
15123,13.377209,12.8728895,7.509186,6.4364448
15131,13.377209,12.8728895,7.509186,6.4364448
15136,13.377209,12.8728895,7.509186,6.4364448
15146,13.377209,12.8728895,7.509186,6.4364448
15161,13.377209,12.8728895,7.509186,6.4364448
15164,13.377209,12.8728895,7.509186,6.4364448
15170,13.377209,12.8728895,7.509186,6.4364448
15180,13.377209,12.8728895,7.509186,6.4364448
15193,13.377209,12.8728895,7.509186,6.4364448
15205,13.377209,12.8728895,7.509186,6.4364448
15215,13.377209,12.8728895,7.509186,6.4364448
15229,13.377209,12.8728895,7.509186,6.4364448
15230,13.377209,12.8728895,7.509186,6.4364448
15238,13.377209,12.8728895,7.509186,6.4364448
15251,13.377209,12.8728895,7.509186,6.4364448
15262,13.377209,12.8728895,7.509186,6.4364448
15273,13.377209,12.8728895,7.509186,6.4364448
15286,13.377209,12.8728895,7.509186,6.4364448
15296,13.377209,12.8728895,7.509186,6.4364448
15310,13.377209,12.8728895,7.509186,6.4364448
15311,13.377209,12.8728895,7.509186,6.4364448
15319,13.377209,12.8728895,7.509186,6.4364448
15331,13.377209,12.8728895,7.509186,6.4364448
15349,13.377209,12.8728895,7.509186,6.4364448
15354,13.377209,12.8728895,7.509186,6.4364448
15366,13.377209,12.8728895,7.509186,6.4364448
15379,13.377209,12.8728895,7.509186,6.4364448
15487,13.377209,12.8728895,7.509186,6.4364448
15492,13.377209,12.8728895,7.509186,6.4364448
15497,13.377209,12.8728895,7.509186,6.4364448
15502,13.377209,12.8728895,7.509186,6.4364448
15509,13.377209,12.8728895,7.509186,6.4364448
15513,13.377209,12.8728895,7.509186,6.4364448
15518,13.377209,12.8728895,7.509186,6.4364448
15523,13.377209,12.8728895,7.509186,6.4364448
15527,13.377209,12.8728895,7.509186,6.4364448
15534,13.377209,12.8728895,7.509186,6.4364448
15537,13.377209,12.8728895,7.509186,6.4364448
15540,13.377209,12.8728895,7.509186,6.4364448
15543,13.377209,12.8728895,7.509186,6.4364448
15550,13.377209,12.8728895,7.509186,6.4364448
15554,13.377209,12.8728895,7.509186,6.4364448
15558,13.377209,12.8728895,7.509186,6.4364448
15561,13.377209,12.8728895,7.509186,6.4364448
15568,13.377209,12.8728895,7.509186,6.4364448
15571,13.377209,12.8728895,7.509186,6.4364448
15577,13.377209,12.8728895,7.509186,6.4364448
15587,13.377209,12.8728895,7.509186,6.4364448
15600,13.377209,12.8728895,7.509186,6.4364448
15601,13.377209,12.8728895,7.509186,6.4364448
15611,13.377209,12.8728895,7.509186,6.4364448
15621,13.377209,12.8728895,7.509186,6.4364448
15634,13.377209,12.8728895,7.509186,6.4364448
15645,13.377209,12.8728895,7.509186,6.4364448
